nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,experiment,runtime
121,33,45,156,1.2892561983471074,2,0,1.2892561983471074,7,0,2.5785123966942147,7,0,order_random,0.0132886
170,38,62,224,1.3176470588235294,2,0,1.3176470588235294,9,0,2.635294117647059,9,1,order_random,0.0242442
73,18,22,94,1.2876712328767124,2,0,1.2876712328767124,6,0,2.5753424657534247,6,1,order_random,0.0089491000000005
380,89,142,500,1.3157894736842106,2,0,1.3157894736842106,11,0,2.631578947368421,11,0,order_random,0.1052983999999996
303,78,118,388,1.2805280528052805,2,0,1.2805280528052805,7,0,2.561056105610561,7,0,order_random,0.0615668000000004
348,61,124,474,1.362068965517241,2,0,1.362068965517241,8,0,2.7241379310344827,8,0,order_random,0.0712963000000002
123,24,44,163,1.3252032520325203,2,0,1.3252032520325203,7,0,2.6504065040650406,7,1,order_random,0.0124258000000008
275,74,103,337,1.2254545454545454,2,0,1.2254545454545454,7,0,2.4509090909090907,7,0,order_random,0.0486266999999998
105,25,42,138,1.3142857142857145,2,0,1.3142857142857145,7,0,2.628571428571429,7,0,order_random,0.0101614000000003
153,36,53,201,1.3137254901960784,2,0,1.3137254901960784,7,0,2.627450980392157,7,0,order_random,0.0197288000000002
101,21,40,131,1.297029702970297,2,0,1.297029702970297,8,0,2.594059405940594,8,0,order_random,0.0106825999999999
25,6,7,33,1.32,2,0,1.32,5,0,2.64,5,1,order_random,0.0019270999999996
410,85,143,552,1.3463414634146342,2,0,1.3463414634146342,8,0,2.6926829268292685,8,0,order_random,0.099939
140,30,52,195,1.3928571428571428,2,0,1.3928571428571428,10,0,2.7857142857142856,10,1,order_random,0.0205465999999994
330,68,123,452,1.3696969696969696,2,0,1.3696969696969696,8,0,2.7393939393939397,8,1,order_random,0.0910378999999999
279,61,99,369,1.3225806451612905,2,0,1.3225806451612905,8,0,2.6451612903225805,8,0,order_random,0.0541981000000006
24,6,8,30,1.25,2,0,1.25,4,0,2.5,4,1,order_random,0.0030938000000002
328,71,116,441,1.3445121951219512,2,0,1.3445121951219512,9,0,2.6890243902439024,9,0,order_random,0.0679503999999999
55,12,24,72,1.309090909090909,2,0,1.309090909090909,7,0,2.618181818181818,7,0,order_random,0.0048523999999998
431,103,163,552,1.2807424593967518,2,0,1.2807424593967518,8,0,2.561484918793504,8,0,order_random,0.1192061999999998
418,86,153,552,1.3205741626794258,2,0,1.3205741626794258,8,0,2.641148325358852,8,0,order_random,0.1177980999999999
5,2,2,6,1.2,2,0,1.2,4,0,2.4,4,2,order_random,0.0002974
462,90,162,632,1.367965367965368,2,0,1.367965367965368,8,0,2.735930735930736,8,0,order_random,0.1521672
221,53,72,304,1.3755656108597285,2,0,1.3755656108597285,9,0,2.751131221719457,9,0,order_random,0.0336432999999996
114,25,44,149,1.3070175438596492,2,0,1.3070175438596492,7,0,2.6140350877192984,7,0,order_random,0.0142489000000001
131,32,52,175,1.3358778625954195,2,0,1.3358778625954195,7,0,2.6717557251908395,7,0,order_random,0.0150857999999995
266,51,94,364,1.368421052631579,2,0,1.368421052631579,9,0,2.736842105263158,9,0,order_random,0.0557636000000005
306,67,110,410,1.3398692810457515,2,0,1.3398692810457515,8,0,2.679738562091503,8,0,order_random,0.0574361000000003
179,44,65,228,1.2737430167597763,2,0,1.2737430167597763,7,0,2.547486033519553,7,0,order_random,0.0235422000000005
493,112,177,653,1.3245436105476671,2,0,1.3245436105476671,9,0,2.6490872210953347,9,0,order_random,0.1758141000000002
451,104,152,602,1.334811529933481,2,0,1.334811529933481,8,0,2.669623059866962,8,0,order_random,0.1425185999999998
289,66,98,390,1.3494809688581315,2,0,1.3494809688581315,9,0,2.698961937716263,9,0,order_random,0.0657889999999996
152,28,52,206,1.355263157894737,2,0,1.355263157894737,7,0,2.710526315789474,7,1,order_random,0.0232291999999993
159,34,47,214,1.3459119496855343,2,0,1.3459119496855343,7,0,2.691823899371069,7,0,order_mindeg,0.0128811999999998
185,44,77,234,1.2648648648648648,2,0,1.2648648648648648,6,0,2.5297297297297296,6,0,order_mindeg,0.0157845000000005
217,42,87,289,1.3317972350230414,2,0,1.3317972350230414,7,0,2.6635944700460827,7,1,order_mindeg,0.0185186000000001
217,56,70,277,1.2764976958525345,2,0,1.2764976958525345,7,0,2.552995391705069,7,1,order_mindeg,0.0203749000000001
73,17,25,96,1.3150684931506849,2,0,1.3150684931506849,6,0,2.6301369863013697,6,1,order_mindeg,0.0055711
261,51,94,365,1.3984674329501916,2,0,1.3984674329501916,8,0,2.796934865900383,8,0,order_mindeg,0.0230174999999999
327,76,111,432,1.3211009174311927,2,0,1.3211009174311927,7,0,2.642201834862385,7,0,order_mindeg,0.0290897000000001
277,65,99,364,1.3140794223826715,2,0,1.3140794223826715,7,0,2.628158844765343,7,0,order_mindeg,0.0220786000000003
227,53,95,294,1.2951541850220265,2,0,1.2951541850220265,9,0,2.590308370044053,9,0,order_mindeg,0.0206534999999998
421,94,159,567,1.346793349168646,2,0,1.346793349168646,9,0,2.6935866983372923,9,0,order_mindeg,0.0394603
225,51,80,298,1.3244444444444443,2,0,1.3244444444444443,8,0,2.648888888888889,8,0,order_mindeg,0.0188258000000001
297,81,104,362,1.2188552188552189,2,0,1.2188552188552189,7,0,2.4377104377104377,7,0,order_mindeg,0.0306227000000003
85,22,33,104,1.223529411764706,2,0,1.223529411764706,6,0,2.447058823529412,6,0,order_mindeg,0.0054427000000005
196,46,70,248,1.2653061224489797,2,0,1.2653061224489797,7,0,2.5306122448979598,7,0,order_mindeg,0.0179140000000002
258,70,101,329,1.2751937984496124,2,0,1.2751937984496124,6,0,2.550387596899225,6,0,order_mindeg,0.0289642999999992
33,8,13,43,1.303030303030303,2,0,1.303030303030303,7,0,2.606060606060606,7,0,order_mindeg,0.0017164999999996
5,1,1,7,1.4,2,0,1.4,4,0,2.8,4,2,order_mindeg,0.0003285000000001
295,66,113,390,1.3220338983050848,2,0,1.3220338983050848,8,0,2.6440677966101696,8,0,order_mindeg,0.0311329000000002
349,82,128,455,1.3037249283667622,2,0,1.3037249283667622,9,0,2.6074498567335245,9,0,order_mindeg,0.0421151000000001
238,51,86,315,1.3235294117647058,2,0,1.3235294117647058,7,0,2.647058823529412,7,0,order_mindeg,0.0277350999999992
59,17,17,70,1.1864406779661016,2,0,1.1864406779661016,4,0,2.3728813559322037,4,1,order_mindeg,0.0032620000000003
333,75,121,437,1.3123123123123124,2,0,1.3123123123123124,9,0,2.6246246246246248,9,0,order_mindeg,0.0340248
492,93,180,678,1.3780487804878048,2,0,1.3780487804878048,9,0,2.756097560975609,9,0,order_mindeg,0.0602144999999998
297,72,104,383,1.2895622895622896,2,0,1.2895622895622896,8,0,2.579124579124579,8,0,order_mindeg,0.0297217999999999
410,92,143,533,1.3,2,0,1.3,8,0,2.6,8,0,order_mindeg,0.0502308999999998
386,94,139,496,1.2849740932642486,2,0,1.2849740932642486,8,0,2.569948186528497,8,0,order_mindeg,0.0454334999999996
112,16,36,153,1.3660714285714286,2,0,1.3660714285714286,7,0,2.732142857142857,7,0,order_mindeg,0.0080568999999997
234,52,85,314,1.3418803418803418,2,0,1.3418803418803418,8,0,2.683760683760684,8,0,order_mindeg,0.0219424000000003
333,73,109,451,1.3543543543543544,2,0,1.3543543543543544,8,0,2.7087087087087087,8,0,order_mindeg,0.0369044
287,67,104,377,1.313588850174216,2,0,1.313588850174216,8,0,2.627177700348432,8,0,order_mindeg,0.0264282000000006
266,59,102,343,1.2894736842105263,2,0,1.2894736842105263,7,0,2.5789473684210527,7,0,order_mindeg,0.0286214999999998
113,22,40,160,1.415929203539823,2,0,1.415929203539823,8,0,2.831858407079646,8,1,order_mindeg,0.0087542999999996
473,108,162,620,1.3107822410147991,2,0,1.3107822410147991,7,0,2.6215644820295982,7,0,order_mindeg,0.0634062999999995
115,23,41,160,1.391304347826087,2,0,1.391304347826087,7,0,2.782608695652174,7,1,order_mindeg,0.0094948999999999
187,42,74,245,1.3101604278074863,2,0,1.3101604278074863,8,0,2.620320855614973,8,0,order_mindeg,0.0163736999999999
226,46,80,302,1.336283185840708,2,0,1.336283185840708,6,0,2.672566371681416,6,0,order_mindeg,0.0204469999999998
114,22,46,154,1.350877192982456,2,0,1.350877192982456,8,0,2.701754385964912,8,0,order_mindeg,0.0080138999999999
334,64,112,451,1.3502994011976048,2,0,1.3502994011976048,7,0,2.7005988023952097,7,0,order_mindeg,0.0411406999999997
448,106,152,601,1.3415178571428572,2,0,1.3415178571428572,9,0,2.6830357142857144,9,0,order_mindeg,0.0531580000000007
142,30,53,184,1.295774647887324,2,0,1.295774647887324,10,0,2.591549295774648,10,0,order_mindeg,0.0115451999999995
128,26,54,177,1.3828125,2,0,1.3828125,9,0,2.765625,9,0,order_mindeg,0.0085838999999996
493,105,164,662,1.3427991886409736,2,0,1.3427991886409736,9,0,2.685598377281947,9,0,order_mindeg,0.0659277999999998
119,27,46,153,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_mindeg,0.0097373999999996
412,89,142,548,1.3300970873786409,2,0,1.3300970873786409,7,0,2.6601941747572817,7,0,order_mindeg,0.0546714999999995
4,1,1,5,1.25,2,0,1.25,3,0,2.5,3,2,order_mindeg,0.0002402999999997
326,72,117,441,1.352760736196319,2,0,1.352760736196319,7,0,2.705521472392638,7,0,order_mindeg,0.0399767999999998
373,85,132,494,1.324396782841823,2,0,1.324396782841823,9,0,2.648793565683646,9,0,order_mindeg,0.0467940000000002
351,90,129,445,1.2678062678062678,2,0,1.2678062678062678,9,0,2.535612535612536,9,0,order_mindeg,0.0389093000000002
321,72,117,434,1.35202492211838,2,0,1.35202492211838,7,0,2.70404984423676,7,0,order_mindeg,0.0349956000000002
314,72,122,410,1.305732484076433,2,0,1.305732484076433,8,0,2.611464968152866,8,0,order_mindeg,0.0351991000000007
331,80,121,435,1.3141993957703928,2,0,1.3141993957703928,7,0,2.6283987915407856,7,0,order_mindeg,0.0331258999999999
35,7,12,45,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_mindeg,0.0019038
23,3,8,33,1.434782608695652,2,0,1.434782608695652,5,0,2.869565217391304,5,1,order_mindeg,0.0018636
438,108,154,570,1.3013698630136987,2,0,1.3013698630136987,8,0,2.602739726027397,8,0,order_mindeg,0.0521943
382,93,126,485,1.2696335078534031,2,0,1.2696335078534031,7,0,2.5392670157068062,7,0,order_mindeg,0.0481328000000003
247,61,89,313,1.2672064777327936,2,0,1.2672064777327936,8,0,2.534412955465587,8,0,order_mindeg,0.0233176000000003
73,12,26,98,1.3424657534246576,2,0,1.3424657534246576,7,0,2.684931506849315,7,0,order_mindeg,0.0059838999999994
437,94,149,582,1.331807780320366,2,0,1.331807780320366,9,0,2.663615560640732,9,0,order_mindeg,0.0595109999999996
15,2,5,21,1.4,2,0,1.4,5,0,2.8,5,1,order_mindeg,0.0008252999999998
148,34,57,190,1.2837837837837838,2,0,1.2837837837837838,7,0,2.5675675675675675,7,0,order_mindeg,0.0103885000000003
356,72,130,493,1.3848314606741574,2,0,1.3848314606741574,8,0,2.769662921348315,8,0,order_mindeg,0.0395990000000008
84,15,28,120,1.4285714285714286,2,0,1.4285714285714286,6,0,2.857142857142857,6,1,order_mindeg,0.0061609000000002
14,4,6,17,1.2142857142857142,2,0,1.2142857142857142,5,0,2.4285714285714284,5,1,order_mindeg,0.0007668
15,4,7,18,1.2,2,0,1.2,6,0,2.4,6,1,order_mindeg,0.0008213999999995
268,55,96,345,1.287313432835821,2,0,1.287313432835821,7,0,2.574626865671642,7,1,order_mindeg,0.0272434999999999
387,70,134,532,1.3746770025839794,2,0,1.3746770025839794,7,0,2.749354005167959,7,0,order_mindeg,0.0446655000000006
355,84,133,458,1.2901408450704226,2,0,1.2901408450704226,7,0,2.580281690140845,7,0,order_mindeg,0.0402044999999997
15,4,4,18,1.2,2,0,1.2,3,0,2.4,3,1,order_mindeg,0.0008346999999995
291,69,105,380,1.3058419243986257,2,0,1.3058419243986257,7,0,2.611683848797251,7,0,order_mindeg,0.0283708000000002
254,59,88,333,1.311023622047244,2,0,1.311023622047244,9,0,2.622047244094488,9,0,order_mindeg,0.0297752000000004
246,60,89,317,1.2886178861788615,2,0,1.2886178861788615,7,0,2.5772357723577235,7,0,order_mindeg,0.0238452000000002
25,4,7,33,1.32,2,0,1.32,6,0,2.64,6,1,order_mindeg,0.0013183999999997
368,83,136,477,1.296195652173913,2,0,1.296195652173913,9,0,2.592391304347826,9,0,order_mindeg,0.0451424999999998
94,15,29,136,1.446808510638298,2,0,1.446808510638298,6,0,2.893617021276596,6,1,order_mindeg,0.0053086999999996
169,40,64,218,1.2899408284023668,2,0,1.2899408284023668,7,0,2.5798816568047336,7,0,order_mindeg,0.0154797000000002
120,32,42,151,1.2583333333333333,2,0,1.2583333333333333,6,0,2.5166666666666666,6,1,order_mindeg,0.0100433000000004
133,26,47,180,1.3533834586466165,2,0,1.3533834586466165,9,0,2.706766917293233,9,0,order_mindeg,0.0108202999999997
446,98,162,582,1.304932735426009,2,0,1.304932735426009,8,0,2.609865470852018,8,0,order_mindeg,0.0547988999999997
405,90,138,541,1.3358024691358024,2,0,1.3358024691358024,8,0,2.6716049382716047,8,1,order_mindeg,0.0559200000000004
92,21,31,123,1.3369565217391304,2,0,1.3369565217391304,6,0,2.6739130434782608,6,0,order_mindeg,0.0059792999999999
431,89,159,593,1.3758700696055683,2,0,1.3758700696055683,8,0,2.7517401392111367,8,0,order_mindeg,0.0713611999999992
193,50,66,239,1.238341968911917,2,0,1.238341968911917,7,0,2.476683937823834,7,0,order_mindeg,0.0131673000000001
497,109,192,652,1.311871227364185,2,0,1.311871227364185,7,0,2.62374245472837,7,0,order_mindeg,0.0633721999999998
35,7,11,48,1.3714285714285714,2,0,1.3714285714285714,5,0,2.742857142857143,5,1,order_mindeg,0.0021865999999999
162,34,60,218,1.345679012345679,2,0,1.345679012345679,10,0,2.691358024691358,10,0,order_mindeg,0.0126575000000004
111,25,37,146,1.3153153153153154,2,0,1.3153153153153154,8,0,2.630630630630631,8,1,order_mindeg,0.0075753
474,117,172,601,1.2679324894514767,2,0,1.2679324894514767,8,0,2.535864978902953,8,0,order_mindeg,0.0594926999999998
64,10,24,88,1.375,2,0,1.375,7,0,2.75,7,1,order_mindeg,0.0052045999999998
296,58,109,410,1.385135135135135,2,0,1.385135135135135,9,0,2.77027027027027,9,0,order_mindeg,0.0316206000000001
465,103,164,613,1.3182795698924732,2,0,1.3182795698924732,8,0,2.6365591397849464,8,0,order_mindeg,0.0574278000000001
15,3,4,19,1.2666666666666666,2,0,1.2666666666666666,4,0,2.533333333333333,4,1,order_mindeg,0.0008153000000001
239,56,84,309,1.292887029288703,2,0,1.292887029288703,6,0,2.585774058577406,6,0,order_mindeg,0.0262717000000005
5,1,1,6,1.2,2,0,1.2,3,0,2.4,3,2,order_mindeg,0.0002589000000003
45,11,17,62,1.3777777777777778,2,0,1.3777777777777778,6,0,2.7555555555555555,6,0,order_mindeg,0.0024024000000002
270,62,103,359,1.3296296296296295,2,0,1.3296296296296295,8,0,2.6592592592592594,8,0,order_mindeg,0.0302097999999997
487,100,169,665,1.3655030800821355,2,0,1.3655030800821355,10,0,2.731006160164271,10,0,order_mindeg,0.0699237999999997
423,88,143,584,1.380614657210402,2,0,1.380614657210402,8,0,2.761229314420804,8,0,order_mindeg,0.0655501000000002
84,20,34,112,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,1,order_mindeg,0.0052633000000001
317,72,121,418,1.3186119873817037,2,0,1.3186119873817037,9,0,2.637223974763407,9,0,order_mindeg,0.0361821000000004
236,55,86,310,1.3135593220338984,2,0,1.3135593220338984,8,0,2.6271186440677967,8,0,order_mindeg,0.0241936999999996
214,43,84,284,1.3271028037383177,2,0,1.3271028037383177,8,0,2.654205607476636,8,1,order_mindeg,0.0187633999999992
364,78,128,484,1.3296703296703296,2,0,1.3296703296703296,8,0,2.659340659340659,8,0,order_mindeg,0.042872
218,42,80,293,1.3440366972477065,2,0,1.3440366972477065,7,0,2.688073394495413,7,0,order_mindeg,0.0215624999999999
391,81,139,517,1.3222506393861893,2,0,1.3222506393861893,7,0,2.6445012787723785,7,0,order_mindeg,0.0447212000000005
169,37,56,231,1.366863905325444,2,0,1.366863905325444,6,0,2.733727810650888,6,1,order_mindeg,0.0152877
363,72,136,492,1.3553719008264462,2,0,1.3553719008264462,7,0,2.7107438016528924,7,1,order_mindeg,0.0382533
98,15,36,132,1.346938775510204,2,0,1.346938775510204,8,0,2.693877551020408,8,1,order_mindeg,0.0071412000000004
362,77,136,475,1.3121546961325967,2,0,1.3121546961325967,10,0,2.624309392265193,10,0,order_mindeg,0.0459579000000003
453,97,164,594,1.3112582781456954,2,0,1.3112582781456954,8,0,2.622516556291391,8,0,order_mindeg,0.0697954999999996
422,85,143,558,1.3222748815165877,2,0,1.3222748815165877,6,0,2.644549763033176,6,1,order_mindeg,0.0567866999999999
213,41,81,298,1.3990610328638498,2,0,1.3990610328638498,7,0,2.7981220657276995,7,0,order_mindeg,0.0200500000000003
224,53,88,298,1.3303571428571428,2,0,1.3303571428571428,8,0,2.6607142857142856,8,0,order_mindeg,0.0249037000000003
129,26,46,178,1.37984496124031,2,0,1.37984496124031,7,0,2.75968992248062,7,0,order_mindeg,0.0104695000000001
133,26,45,179,1.3458646616541354,2,0,1.3458646616541354,8,0,2.691729323308271,8,0,order_mindeg,0.0099537999999999
51,10,21,72,1.411764705882353,2,0,1.411764705882353,6,0,2.823529411764706,6,1,order_mindeg,0.0042642000000006
277,63,100,371,1.339350180505415,2,0,1.339350180505415,7,0,2.67870036101083,7,1,order_mindeg,0.0284361999999998
279,61,102,371,1.3297491039426523,2,0,1.3297491039426523,9,0,2.6594982078853047,9,0,order_mindeg,0.0240207000000003
201,50,73,261,1.2985074626865671,2,0,1.2985074626865671,7,0,2.5970149253731343,7,0,order_mindeg,0.0160632000000005
479,102,173,635,1.325678496868476,2,0,1.325678496868476,7,0,2.651356993736952,7,0,order_mindeg,0.0699535999999998
140,31,58,185,1.3214285714285714,2,0,1.3214285714285714,7,0,2.642857142857143,7,0,order_mindeg,0.0123725999999999
364,81,129,485,1.3324175824175823,2,0,1.3324175824175823,7,0,2.6648351648351647,7,0,order_mindeg,0.0372384999999999
74,17,29,91,1.2297297297297298,2,0,1.2297297297297298,6,0,2.45945945945946,6,0,order_mindeg,0.0056297
392,90,142,521,1.3290816326530612,2,0,1.3290816326530612,7,0,2.6581632653061225,7,0,order_mindeg,0.0476508000000004
148,38,54,189,1.277027027027027,2,0,1.277027027027027,6,0,2.554054054054054,6,0,order_mindeg,0.0139351000000003
284,70,107,376,1.323943661971831,2,0,1.323943661971831,8,0,2.647887323943662,8,0,order_mindeg,0.0340072999999998
304,68,115,415,1.3651315789473684,2,0,1.3651315789473684,9,0,2.7302631578947367,9,0,order_mindeg,0.0347841999999998
103,23,38,140,1.3592233009708738,2,0,1.3592233009708738,8,0,2.718446601941748,8,1,order_mindeg,0.0076575000000005
356,78,124,475,1.3342696629213484,2,0,1.3342696629213484,8,0,2.668539325842697,8,1,order_mindeg,0.0438327000000002
403,95,147,521,1.2928039702233252,2,0,1.2928039702233252,7,0,2.5856079404466503,7,0,order_mindeg,0.0495732999999996
391,91,143,508,1.29923273657289,2,0,1.29923273657289,9,0,2.59846547314578,9,0,order_mindeg,0.0461289999999996
5,1,2,5,1.0,2,0,1.0,3,0,2.0,3,1,order_mindeg,0.0003007999999997
381,93,133,497,1.304461942257218,2,0,1.304461942257218,7,0,2.608923884514436,7,0,order_mindeg,0.039873
354,74,121,470,1.3276836158192091,2,0,1.3276836158192091,6,0,2.6553672316384183,6,0,order_mindeg,0.0445012
32,7,12,40,1.25,2,0,1.25,5,0,2.5,5,1,order_mindeg,0.0017943999999996
461,103,164,604,1.3101952277657267,2,0,1.3101952277657267,9,0,2.620390455531453,9,0,order_mindeg,0.0534350000000003
81,20,33,103,1.271604938271605,2,0,1.271604938271605,5,0,2.54320987654321,5,0,order_mindeg,0.0061723000000002
35,11,13,42,1.2,2,0,1.2,4,0,2.4,4,1,order_mindeg,0.0019660999999997
410,84,143,561,1.3682926829268294,2,0,1.3682926829268294,9,0,2.7365853658536587,9,0,order_mindeg,0.0499406000000002
224,52,86,282,1.2589285714285714,2,0,1.2589285714285714,6,0,2.517857142857143,6,0,order_mindeg,0.0210302000000002
72,15,25,95,1.3194444444444444,2,0,1.3194444444444444,7,0,2.638888888888889,7,0,order_mindeg,0.0054360999999998
405,87,158,534,1.3185185185185184,2,0,1.3185185185185184,8,0,2.637037037037037,8,0,order_mindeg,0.0450688000000001
14,4,6,16,1.1428571428571428,2,0,1.1428571428571428,5,0,2.2857142857142856,5,1,order_mindeg,0.0008069000000006
478,114,182,615,1.286610878661088,2,0,1.286610878661088,8,0,2.573221757322176,8,0,order_mindeg,0.0629374
457,110,153,585,1.2800875273522976,2,0,1.2800875273522976,9,0,2.560175054704595,9,0,order_mindeg,0.0557923000000002
218,48,79,300,1.3761467889908257,2,0,1.3761467889908257,8,0,2.7522935779816518,8,1,order_mindeg,0.0200385
24,4,8,31,1.2916666666666667,2,0,1.2916666666666667,5,0,2.583333333333333,5,0,order_mindeg,0.0013645000000002
194,44,73,260,1.3402061855670102,2,0,1.3402061855670102,7,0,2.6804123711340204,7,0,order_mindeg,0.0178085000000001
474,96,167,644,1.358649789029536,2,0,1.358649789029536,9,0,2.717299578059072,9,0,order_mindeg,0.0610311000000001
283,62,108,372,1.314487632508834,2,0,1.314487632508834,8,0,2.628975265017668,8,0,order_mindeg,0.0290182999999997
278,56,109,370,1.330935251798561,2,0,1.330935251798561,9,0,2.661870503597122,9,0,order_mindeg,0.0263311999999995
341,73,123,450,1.3196480938416422,2,0,1.3196480938416422,7,0,2.6392961876832843,7,0,order_mindeg,0.0364785000000003
318,68,126,426,1.339622641509434,2,0,1.339622641509434,8,0,2.679245283018868,8,0,order_mindeg,0.0334672999999998
64,15,20,83,1.296875,2,0,1.296875,8,0,2.59375,8,1,order_mindeg,0.0050341000000004
218,49,79,273,1.2522935779816513,2,0,1.2522935779816513,6,0,2.5045871559633026,6,0,order_mindeg,0.0189463999999999
44,6,18,59,1.3409090909090908,2,0,1.3409090909090908,7,0,2.6818181818181817,7,1,order_mindeg,0.0040487999999996
241,55,92,320,1.3278008298755186,2,0,1.3278008298755186,8,0,2.655601659751037,8,0,order_mindeg,0.0257158999999997
374,78,132,497,1.3288770053475936,2,0,1.3288770053475936,8,0,2.657754010695187,8,0,order_mindeg,0.0420537999999997
343,81,113,455,1.326530612244898,2,0,1.326530612244898,9,0,2.653061224489796,9,0,order_mindeg,0.0403581000000006
448,94,169,586,1.3080357142857142,2,0,1.3080357142857142,7,0,2.6160714285714284,7,0,order_mindeg,0.0500721999999997
42,9,13,53,1.261904761904762,2,0,1.261904761904762,5,0,2.523809523809524,5,1,order_mindeg,0.0022903999999996
353,77,130,476,1.348441926345609,2,0,1.348441926345609,8,0,2.696883852691218,8,0,order_mindeg,0.0383481000000003
198,49,66,255,1.2878787878787878,2,0,1.2878787878787878,6,0,2.575757575757576,6,0,order_mindeg,0.0217567
206,47,70,275,1.3349514563106797,2,0,1.3349514563106797,8,0,2.66990291262136,8,0,order_mindeg,0.0193823999999995
44,9,14,57,1.2954545454545454,2,0,1.2954545454545454,5,0,2.590909090909091,5,1,order_mindeg,0.0027672
398,83,144,531,1.3341708542713568,2,0,1.3341708542713568,8,0,2.6683417085427137,8,0,order_mindeg,0.0421224000000002
433,102,167,559,1.2909930715935334,2,0,1.2909930715935334,8,0,2.5819861431870668,8,0,order_mindeg,0.0551933
123,27,45,165,1.3414634146341464,2,0,1.3414634146341464,6,0,2.682926829268293,6,1,order_mindeg,0.0084208000000005
373,91,132,486,1.3029490616621984,2,0,1.3029490616621984,8,0,2.6058981233243967,8,0,order_mindeg,0.0393870999999999
104,21,39,146,1.4038461538461535,2,0,1.4038461538461535,8,0,2.8076923076923075,8,0,order_mindeg,0.0087407000000006
217,39,82,295,1.359447004608295,2,0,1.359447004608295,8,0,2.71889400921659,8,1,order_mindeg,0.0189075
441,103,163,575,1.303854875283447,2,0,1.303854875283447,9,0,2.6077097505668934,9,0,order_mindeg,0.0485679999999995
323,70,109,426,1.3188854489164086,2,0,1.3188854489164086,7,0,2.637770897832817,7,0,order_mindeg,0.0333744999999998
316,68,120,428,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_mindeg,0.0376685000000005
35,6,12,51,1.457142857142857,2,0,1.457142857142857,6,0,2.914285714285714,6,1,order_mindeg,0.0020917999999996
428,87,160,565,1.3200934579439252,2,0,1.3200934579439252,7,0,2.6401869158878504,7,0,order_mindeg,0.0518869000000004
77,17,29,99,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,0,order_mindeg,0.0052561000000004
359,80,130,469,1.3064066852367688,2,0,1.3064066852367688,9,0,2.6128133704735377,9,0,order_mindeg,0.0422047
490,106,170,637,1.3,2,0,1.3,8,0,2.6,8,0,order_mindeg,0.0710062999999996
462,97,160,628,1.3593073593073592,2,0,1.3593073593073592,8,0,2.7186147186147185,8,0,order_mindeg,0.0628257999999997
45,14,13,54,1.2,2,0,1.2,6,0,2.4,6,1,order_mindeg,0.0034736999999998
264,59,90,360,1.3636363636363635,2,0,1.3636363636363635,7,0,2.727272727272727,7,0,order_mindeg,0.0276793999999993
200,42,74,270,1.35,2,0,1.35,7,0,2.7,7,0,order_mindeg,0.0165638000000001
191,39,72,252,1.3193717277486912,2,0,1.3193717277486912,7,0,2.6387434554973823,7,1,order_mindeg,0.0140988000000001
413,86,141,554,1.341404358353511,2,0,1.341404358353511,8,0,2.682808716707022,8,0,order_mindeg,0.0539816999999995
124,33,47,153,1.2338709677419355,2,0,1.2338709677419355,6,0,2.467741935483871,6,0,order_mindeg,0.0086666000000006
15,4,5,19,1.2666666666666666,2,0,1.2666666666666666,5,0,2.533333333333333,5,0,order_mindeg,0.0009243000000003
457,121,167,573,1.2538293216630196,2,0,1.2538293216630196,8,0,2.5076586433260397,8,0,order_mindeg,0.0536469999999997
277,57,102,364,1.3140794223826715,2,0,1.3140794223826715,8,0,2.628158844765343,8,0,order_mindeg,0.0276339000000005
93,17,33,127,1.3655913978494625,2,0,1.3655913978494625,7,0,2.7311827956989245,7,1,order_mindeg,0.0064852999999995
411,89,142,556,1.3527980535279804,2,0,1.3527980535279804,7,0,2.705596107055961,7,0,order_mindeg,0.0473253000000006
432,86,163,588,1.3611111111111112,2,0,1.3611111111111112,9,0,2.7222222222222223,9,0,order_mindeg,0.0515428
5,1,2,6,1.2,2,0,1.2,4,0,2.4,4,1,order_mindeg,0.0003044
75,18,29,99,1.32,2,0,1.32,7,0,2.64,7,0,order_mindeg,0.0055777999999993
152,36,55,191,1.256578947368421,2,0,1.256578947368421,9,0,2.513157894736842,9,0,order_mindeg,0.0119113999999997
333,68,123,457,1.3723723723723724,2,0,1.3723723723723724,10,0,2.744744744744745,10,0,order_mindeg,0.0398539000000006
45,7,16,67,1.488888888888889,2,0,1.488888888888889,6,0,2.977777777777778,6,1,order_mindeg,0.0028449000000003
189,41,71,245,1.2962962962962965,2,0,1.2962962962962965,6,0,2.592592592592593,6,0,order_mindeg,0.0160288000000008
461,97,168,620,1.3449023861171367,2,0,1.3449023861171367,8,0,2.689804772234273,8,0,order_mindeg,0.0613453999999995
248,53,84,321,1.2943548387096775,2,0,1.2943548387096775,7,0,2.588709677419355,7,1,order_mindeg,0.0278480999999999
236,57,87,311,1.3177966101694916,2,0,1.3177966101694916,7,0,2.635593220338983,7,0,order_mindeg,0.024585
